rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
26,5.0,00:16:29,29684.0,13,13,B,2,長球,1.0,,1.0,5.0,845.0,603.0,1.0,6.0,767.0,345.0,,,,,8.0,773.0,589.0,8.0,639.0,369.0,0
26,6.0,00:16:30,29710.0,13,13,A,2,長球,1.0,,1.0,6.0,767.0,345.0,1.0,5.0,874.0,616.0,,,,,8.0,672.0,358.0,8.0,739.0,600.0,0
26,7.0,00:16:31,29757.0,13,13,B,2,過渡切球,1.0,,1.0,5.0,874.0,616.0,2.0,1.0,462.0,393.0,,,,,5.0,868.0,614.0,8.0,641.0,357.0,0
26,8.0,00:16:32,29786.0,13,13,A,2,挑球,,,2.0,1.0,462.0,393.0,1.0,8.0,495.0,596.0,,,,,5.0,504.0,389.0,8.0,745.0,585.0,0
26,9.0,00:16:33,29817.0,13,13,B,3,切球,,,1.0,8.0,495.0,596.0,2.0,7.0,519.0,391.0,對手落地致勝,落地致勝,B,,8.0,532.0,603.0,8.0,566.0,360.0,0
27,1.0,00:17:07,30811.0,14,13,B,1,未知球種,,,2.0,7.0,543.0,443.0,,,,,,,,1.0,,,,,,,0
27,2.0,00:17:07,30827.0,14,13,A,2,勾球,,1.0,2.0,14.0,,,2.0,7.0,507.0,467.0,,,,,8.0,685.0,367.0,8.0,641.0,537.0,0
27,3.0,00:17:08,30853.0,14,13,B,2,放小球,,,2.0,7.0,507.0,467.0,2.0,7.0,521.0,423.0,,,,,7.0,550.0,487.0,8.0,637.0,370.0,0
27,4.0,00:17:09,30875.0,14,13,A,2,挑球,,,2.0,7.0,521.0,423.0,1.0,8.0,785.0,613.0,,,,,7.0,565.0,408.0,7.0,569.0,484.0,0
27,5.0,00:17:10,30920.0,14,13,B,2,切球,1.0,,1.0,8.0,785.0,613.0,2.0,6.0,800.0,381.0,,,,,8.0,781.0,593.0,8.0,647.0,352.0,0
27,6.0,00:17:11,30949.0,14,13,A,2,挑球,,1.0,2.0,6.0,800.0,381.0,1.0,5.0,860.0,607.0,,,,,8.0,703.0,367.0,8.0,715.0,574.0,0
27,7.0,00:17:12,30989.0,14,13,B,3,切球,1.0,,1.0,5.0,860.0,607.0,2.0,7.0,543.0,443.0,掛網,對手掛網,A,,5.0,862.0,615.0,8.0,675.0,354.0,0
28,1.0,00:17:34,31638.0,15,13,A,1,發長球,,,2.0,,,,,3.0,854.0,635.0,,,,,8.0,615.0,367.0,8.0,738.0,565.0,0
28,2.0,00:17:36,31696.0,15,13,B,2,殺球,1.0,,1.0,3.0,854.0,635.0,2.0,6.0,789.0,343.0,,,,,3.0,882.0,624.0,8.0,683.0,362.0,0
28,3.0,00:17:37,31711.0,15,13,A,2,防守回抽,,1.0,2.0,6.0,789.0,343.0,1.0,8.0,778.0,547.0,,,,,8.0,687.0,345.0,5.0,841.0,595.0,0
28,4.0,00:17:37,31730.0,15,13,B,2,殺球,1.0,,1.0,8.0,778.0,547.0,2.0,8.0,675.0,338.0,,,,,8.0,753.0,552.0,8.0,688.0,356.0,0
28,5.0,00:17:38,31742.0,15,13,A,2,擋小球,,1.0,2.0,8.0,675.0,338.0,1.0,7.0,573.0,494.0,,,,,8.0,662.0,347.0,8.0,714.0,531.0,0
28,6.0,00:17:38,31756.0,15,13,B,3,撲球,,,1.0,7.0,573.0,494.0,2.0,7.0,596.0,430.0,掛網,對手掛網,A,,7.0,635.0,506.0,8.0,625.0,336.0,0
29,1.0,00:17:54,32248.0,15,14,A,1,發長球,,,2.0,,,,1.0,9.0,497.0,639.0,,,,,8.0,660.0,378.0,8.0,555.0,570.0,0
29,2.0,00:17:56,32288.0,15,14,B,2,殺球,,,1.0,9.0,497.0,639.0,2.0,6.0,784.0,354.0,,,,,9.0,517.0,636.0,8.0,642.0,362.0,0
29,3.0,00:17:56,32305.0,15,14,A,2,擋小球,,1.0,2.0,6.0,784.0,354.0,2.0,8.0,752.0,530.0,,,,,8.0,659.0,366.0,8.0,564.0,577.0,0
29,4.0,00:17:57,32323.0,15,14,B,2,推球,,1.0,2.0,8.0,752.0,530.0,1.0,9.0,743.0,321.0,,,,,8.0,690.0,550.0,8.0,690.0,343.0,0
29,5.0,00:17:58,32349.0,15,14,A,2,長球,1.0,,1.0,9.0,743.0,321.0,1.0,9.0,796.0,631.0,,,,,8.0,712.0,325.0,8.0,680.0,549.0,0
29,6.0,00:17:59,32390.0,15,14,B,2,切球,1.0,,1.0,9.0,796.0,631.0,2.0,6.0,809.0,369.0,,,,,8.0,793.0,616.0,8.0,671.0,353.0,0
29,7.0,00:18:00,32409.0,15,14,A,2,放小球,,1.0,2.0,6.0,809.0,369.0,2.0,7.0,706.0,460.0,,,,,8.0,735.0,354.0,8.0,763.0,596.0,0
29,8.0,00:18:01,32440.0,15,14,B,2,推球,,1.0,2.0,7.0,706.0,460.0,1.0,9.0,529.0,318.0,,,,,7.0,671.0,495.0,8.0,686.0,353.0,0
29,9.0,00:18:02,32486.0,15,14,A,2,過渡切球,,,1.0,9.0,529.0,318.0,1.0,2.0,495.0,479.0,,,,,8.0,599.0,331.0,8.0,557.0,538.0,0
29,10.0,00:18:02,32486.0,15,14,B,2,勾球,,,1.0,2.0,495.0,479.0,2.0,6.0,803.0,384.0,,,,,8.0,564.0,515.0,8.0,598.0,326.0,0
29,11.0,00:18:03,32510.0,15,14,A,2,推球,,1.0,2.0,6.0,803.0,384.0,1.0,8.0,589.0,605.0,,,,,8.0,713.0,377.0,8.0,606.0,514.0,0
29,12.0,00:18:04,32546.0,15,14,B,3,殺球,,,1.0,8.0,589.0,605.0,2.0,6.0,838.0,338.0,對手落地致勝,落地致勝,B,,8.0,634.0,581.0,8.0,670.0,362.0,0
30,1.0,00:18:22,33073.0,16,14,B,1,發短球,,1.0,2.0,,,,2.0,8.0,531.0,389.0,,,,,8.0,655.0,541.0,8.0,565.0,355.0,0
30,2.0,00:18:23,33093.0,16,14,A,2,推球,,,2.0,8.0,531.0,389.0,1.0,5.0,839.0,604.0,,,,,8.0,577.0,377.0,8.0,643.0,546.0,0
30,3.0,00:18:23,33119.0,16,14,B,2,長球,1.0,,1.0,5.0,839.0,604.0,1.0,9.0,578.0,316.0,,,,,8.0,712.0,577.0,8.0,639.0,358.0,0
30,4.0,00:18:25,33152.0,16,14,A,2,殺球,,,1.0,9.0,578.0,316.0,2.0,6.0,485.0,556.0,,,,,8.0,621.0,335.0,8.0,658.0,579.0,0
30,5.0,00:18:25,33167.0,16,14,B,2,擋小球,,,2.0,6.0,485.0,556.0,2.0,8.0,636.0,372.0,,,,,8.0,641.0,566.0,8.0,628.0,345.0,0
30,6.0,00:18:26,33191.0,16,14,A,2,平球,,1.0,2.0,8.0,636.0,372.0,2.0,2.0,480.0,471.0,,,,,8.0,613.0,359.0,8.0,591.0,535.0,0
30,7.0,00:18:27,33232.0,16,14,B,2,挑球,,,2.0,2.0,480.0,471.0,1.0,9.0,560.0,316.0,,,,,7.0,547.0,500.0,8.0,618.0,354.0,0
30,8.0,00:18:28,33267.0,16,14,A,2,切球,,,1.0,9.0,560.0,316.0,2.0,1.0,799.0,505.0,,,,,9.0,592.0,319.0,8.0,617.0,544.0,0
30,9.0,00:18:29,33288.0,16,14,B,2,推球,,1.0,2.0,1.0,799.0,505.0,1.0,3.0,473.0,318.0,,,,,8.0,743.0,537.0,8.0,630.0,333.0,0
30,10.0,00:18:30,33323.0,16,14,A,2,後場抽平球,,,1.0,3.0,473.0,318.0,1.0,6.0,405.0,563.0,,,,,8.0,544.0,328.0,8.0,607.0,538.0,0
30,11.0,00:18:31,33339.0,16,14,B,2,推球,,,1.0,6.0,405.0,563.0,1.0,3.0,511.0,323.0,,,,,8.0,509.0,558.0,8.0,575.0,336.0,0
30,12.0,00:18:32,33366.0,16,14,A,2,切球,,,1.0,3.0,511.0,323.0,2.0,1.0,833.0,476.0,,,,,8.0,593.0,334.0,8.0,559.0,548.0,0
30,13.0,00:18:33,33392.0,16,14,B,2,推球,,1.0,2.0,1.0,833.0,476.0,1.0,4.0,764.0,310.0,,,,,8.0,742.0,508.0,8.0,613.0,335.0,0
30,14.0,00:18:34,33430.0,16,14,A,2,殺球,1.0,,1.0,4.0,764.0,310.0,2.0,5.0,851.0,548.0,,,,,9.0,729.0,316.0,8.0,697.0,529.0,0
30,15.0,00:18:35,33451.0,16,14,B,2,擋小球,,1.0,2.0,5.0,851.0,548.0,1.0,7.0,733.0,390.0,,,,,8.0,735.0,561.0,9.0,724.0,316.0,0
30,16.0,00:18:35,33479.0,16,14,A,2,撲球,,1.0,1.0,7.0,733.0,390.0,1.0,5.0,844.0,549.0,,,,,8.0,715.0,379.0,5.0,794.0,540.0,0
30,17.0,00:18:36,33492.0,16,14,B,2,平球,1.0,,1.0,5.0,844.0,549.0,1.0,6.0,790.0,378.0,,,,,8.0,771.0,551.0,7.0,707.0,395.0,0
30,18.0,00:18:36,33507.0,16,14,A,2,點扣,1.0,,1.0,6.0,790.0,378.0,2.0,8.0,734.0,537.0,,,,,8.0,699.0,372.0,8.0,744.0,546.0,0
30,19.0,00:18:37,33520.0,16,14,B,2,平球,,1.0,2.0,8.0,734.0,537.0,2.0,8.0,708.0,370.0,,,,,8.0,705.0,549.0,8.0,707.0,352.0,0
30,20.0,00:18:37,33532.0,16,14,A,2,推球,,,2.0,8.0,708.0,370.0,1.0,5.0,794.0,536.0,,,,,8.0,705.0,357.0,8.0,695.0,548.0,0
30,21.0,00:18:38,33550.0,16,14,B,2,切球,,1.0,1.0,5.0,794.0,536.0,2.0,2.0,804.0,392.0,,,,,8.0,726.0,550.0,8.0,713.0,357.0,0
30,22.0,00:18:39,33576.0,16,14,A,2,推球,,1.0,2.0,2.0,804.0,392.0,1.0,3.0,833.0,627.0,,,,,8.0,722.0,378.0,8.0,713.0,561.0,0
30,23.0,00:18:40,33607.0,16,14,B,2,長球,1.0,,1.0,3.0,833.0,627.0,1.0,6.0,764.0,351.0,,,,,5.0,817.0,610.0,8.0,690.0,361.0,0
30,24.0,00:18:40,33626.0,16,14,A,2,切球,1.0,,1.0,6.0,764.0,351.0,2.0,1.0,832.0,504.0,,,,,8.0,717.0,342.0,8.0,783.0,597.0,0
30,25.0,00:18:41,33649.0,16,14,B,2,推球,,1.0,2.0,1.0,832.0,504.0,1.0,5.0,524.0,336.0,,,,,8.0,779.0,535.0,8.0,728.0,348.0,0
30,26.0,00:18:42,33675.0,16,14,A,2,殺球,,,1.0,5.0,524.0,336.0,2.0,6.0,406.0,553.0,,,,,8.0,589.0,340.0,8.0,682.0,545.0,0
30,27.0,00:18:43,33691.0,16,14,B,2,擋小球,,,2.0,6.0,406.0,553.0,2.0,5.0,502.0,387.0,,,,,8.0,578.0,550.0,8.0,546.0,339.0,0
30,28.0,00:18:43,33718.0,16,14,A,2,平球,,,2.0,5.0,502.0,387.0,2.0,2.0,472.0,457.0,,,,,8.0,556.0,381.0,8.0,571.0,555.0,0
30,29.0,00:18:44,33747.0,16,14,B,2,撲球,,,2.0,2.0,472.0,457.0,1.0,7.0,749.0,407.0,,,,,7.0,518.0,506.0,8.0,568.0,365.0,0
30,30.0,00:18:45,33777.0,16,14,A,3,撲球,,1.0,1.0,7.0,749.0,407.0,2.0,8.0,616.0,601.0,對手落地致勝,落地致勝,A,,7.0,677.0,409.0,8.0,606.0,512.0,0
31,1.0,00:19:16,34702.0,16,15,A,1,未知球種,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,0
31,2.0,00:19:18,34761.0,16,15,B,2,殺球,,,1.0,,,,2.0,5.0,518.0,365.0,,,,,9.0,804.0,630.0,8.0,628.0,370.0,0
31,3.0,00:19:19,34777.0,16,15,A,2,防守回抽,,,2.0,5.0,518.0,365.0,1.0,8.0,504.0,566.0,,,,,8.0,603.0,363.0,5.0,806.0,614.0,0
31,4.0,00:19:19,34799.0,16,15,B,2,點扣,,,1.0,8.0,504.0,566.0,2.0,5.0,495.0,357.0,,,,,8.0,555.0,559.0,8.0,539.0,371.0,0
31,5.0,00:19:20,34810.0,16,15,A,2,擋小球,,,2.0,5.0,495.0,357.0,2.0,1.0,801.0,478.0,,,,,8.0,532.0,370.0,6.0,478.0,569.0,0
31,6.0,00:19:21,34839.0,16,15,B,2,挑球,,1.0,2.0,1.0,801.0,478.0,1.0,8.0,743.0,325.0,,,,,7.0,723.0,486.0,8.0,622.0,349.0,0
31,7.0,00:19:22,34880.0,16,15,A,2,切球,1.0,,1.0,8.0,743.0,325.0,2.0,6.0,429.0,532.0,,,,,8.0,705.0,338.0,8.0,647.0,538.0,0
31,8.0,00:19:23,34899.0,16,15,B,2,放小球,,,2.0,6.0,429.0,532.0,2.0,1.0,450.0,408.0,,,,,8.0,626.0,558.0,8.0,688.0,342.0,0
31,9.0,00:19:24,34929.0,16,15,A,2,推球,,,2.0,1.0,450.0,408.0,1.0,8.0,722.0,603.0,,,,,1.0,471.0,392.0,6.0,461.0,542.0,0
31,10.0,00:19:25,34959.0,16,15,B,2,殺球,1.0,,1.0,8.0,722.0,603.0,2.0,6.0,782.0,347.0,,,,,8.0,623.0,600.0,8.0,563.0,373.0,0
31,11.0,00:19:25,34976.0,16,15,A,2,擋小球,,1.0,2.0,6.0,782.0,347.0,2.0,1.0,814.0,480.0,,,,,8.0,670.0,359.0,9.0,744.0,623.0,0
31,12.0,00:19:26,35000.0,16,15,B,3,勾球,,1.0,2.0,1.0,814.0,480.0,2.0,1.0,426.0,405.0,對手落地致勝,落地致勝,B,,7.0,781.0,507.0,8.0,718.0,352.0,0
32,1.0,00:19:56,35880.0,17,15,B,1,發短球,,1.0,2.0,,,,2.0,8.0,681.0,375.0,,,,,8.0,623.0,543.0,8.0,732.0,359.0,0
32,2.0,00:19:56,35908.0,17,15,A,2,放小球,,,2.0,8.0,681.0,375.0,2.0,7.0,638.0,453.0,,,,,8.0,700.0,370.0,8.0,651.0,543.0,0
32,3.0,00:19:57,35938.0,17,15,B,2,挑球,,1.0,2.0,7.0,638.0,453.0,1.0,9.0,616.0,306.0,,,,,7.0,637.0,490.0,8.0,651.0,370.0,0
32,4.0,00:19:59,35981.0,17,15,A,2,過渡切球,,,1.0,9.0,616.0,306.0,2.0,7.0,534.0,465.0,,,,,9.0,663.0,315.0,8.0,639.0,531.0,0
32,5.0,00:20:00,36005.0,17,15,B,3,放小球,,,2.0,7.0,534.0,465.0,2.0,2.0,468.0,450.0,掛網,對手掛網,A,,7.0,590.0,494.0,8.0,673.0,340.0,0
33,1.0,00:20:19,36592.0,18,15,A,1,發長球,,,2.0,,,,1.0,9.0,523.0,652.0,,,,,8.0,660.0,377.0,8.0,562.0,544.0,0
33,2.0,00:20:21,36647.0,18,15,B,2,長球,,,1.0,9.0,523.0,652.0,1.0,5.0,489.0,345.0,,,,,9.0,537.0,652.0,8.0,633.0,370.0,0
33,3.0,00:20:22,36667.0,18,15,A,2,長球,,,1.0,5.0,489.0,345.0,1.0,9.0,484.0,632.0,,,,,8.0,580.0,359.0,8.0,506.0,602.0,0
33,4.0,00:20:23,36708.0,18,15,B,3,過渡切球,,,1.0,9.0,484.0,632.0,2.0,7.0,765.0,436.0,掛網,對手掛網,A,,8.0,501.0,615.0,8.0,606.0,351.0,0
34,1.0,00:20:39,37190.0,19,15,A,1,發長球,,,2.0,,,,1.0,9.0,786.0,648.0,,,,,8.0,623.0,367.0,8.0,744.0,569.0,0
34,2.0,00:20:41,37245.0,19,15,B,3,長球,1.0,,1.0,9.0,786.0,648.0,2.0,12.0,841.0,310.0,出界,對手出界,A,,9.0,786.0,635.0,8.0,662.0,349.0,0
35,1.0,00:20:54,37635.0,20,15,A,1,未知球種,,,2.0,2.0,834.0,449.0,,,,,,,,1.0,,,,,,,0
35,2.0,00:20:56,37691.0,20,15,B,2,殺球,,,1.0,14.0,,,2.0,8.0,649.0,343.0,,,,,9.0,492.0,639.0,8.0,625.0,357.0,0
35,3.0,00:20:57,37719.0,20,15,A,2,擋小球,,1.0,2.0,8.0,649.0,343.0,2.0,8.0,671.0,509.0,,,,,8.0,641.0,345.0,8.0,599.0,531.0,0
35,4.0,00:20:57,37726.0,20,15,B,2,勾球,,1.0,2.0,8.0,671.0,509.0,2.0,2.0,803.0,396.0,,,,,8.0,620.0,527.0,8.0,642.0,331.0,0
35,5.0,00:20:58,37753.0,20,15,A,2,推球,,1.0,2.0,2.0,803.0,396.0,1.0,9.0,793.0,627.0,,,,,8.0,714.0,384.0,8.0,655.0,522.0,0
35,6.0,00:20:59,37793.0,20,15,B,2,切球,1.0,,1.0,9.0,793.0,627.0,2.0,1.0,470.0,406.0,,,,,8.0,794.0,612.0,8.0,700.0,366.0,0
35,7.0,00:21:00,37822.0,20,15,A,2,放小球,,,2.0,1.0,470.0,406.0,2.0,2.0,487.0,449.0,,,,,8.0,558.0,380.0,8.0,738.0,606.0,0
35,8.0,00:21:02,37861.0,20,15,B,3,勾球,,,2.0,2.0,487.0,449.0,2.0,1.0,834.0,449.0,未過網,對手未過網,A,,2.0,494.0,469.0,8.0,560.0,372.0,0
36,1.0,00:21:17,38331.0,20,16,A,1,未知球種,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,0
36,2.0,00:21:18,38366.0,20,16,B,3,殺球,1.0,,1.0,,,,2.0,1.0,434.0,407.0,對手落地致勝,落地致勝,B,,9.0,794.0,624.0,8.0,622.0,365.0,0
37,1.0,00:21:36,38881.0,21,16,B,1,未知球種,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,0
37,2.0,00:21:36,38898.0,21,16,A,2,放小球,,,2.0,,,,2.0,7.0,652.0,460.0,,,,,7.0,583.0,391.0,8.0,612.0,542.0,0
37,3.0,00:21:37,38924.0,21,16,B,2,挑球,,1.0,2.0,7.0,652.0,460.0,1.0,3.0,518.0,323.0,,,,,7.0,630.0,485.0,8.0,605.0,368.0,0
37,4.0,00:21:38,38962.0,21,16,A,2,長球,,,1.0,3.0,518.0,323.0,1.0,6.0,431.0,599.0,,,,,9.0,562.0,317.0,8.0,584.0,543.0,0
37,5.0,00:21:39,38992.0,21,16,B,2,過渡切球,,,1.0,6.0,431.0,599.0,1.0,1.0,473.0,403.0,,,,,6.0,471.0,590.0,8.0,587.0,344.0,0
37,6.0,00:21:40,39014.0,21,16,A,2,放小球,,,1.0,1.0,473.0,403.0,2.0,2.0,440.0,463.0,,,,,7.0,515.0,400.0,8.0,486.0,600.0,0
37,7.0,00:21:41,39044.0,21,16,B,2,推球,,,2.0,2.0,440.0,463.0,1.0,9.0,621.0,319.0,,,,,2.0,471.0,502.0,7.0,537.0,394.0,0
37,8.0,00:21:42,39076.0,21,16,A,2,長球,,,1.0,9.0,621.0,319.0,1.0,8.0,528.0,603.0,,,,,8.0,596.0,345.0,8.0,575.0,528.0,0
37,9.0,00:21:43,39110.0,21,16,B,3,殺球,,,1.0,8.0,528.0,603.0,2.0,7.0,690.0,451.0,掛網,對手掛網,A,,8.0,538.0,595.0,8.0,612.0,350.0,0
1,1.0,00:23:48,42857.0,1,0,A,1,發長球,,,2.0,,,,1.0,3.0,525.0,314.0,,,,,8.0,652.0,522.0,8.0,549.0,347.0,0
1,2.0,00:23:50,42918.0,1,0,B,2,殺球,1.0,,1.0,3.0,525.0,314.0,2.0,6.0,457.0,563.0,,,,,5.0,521.0,326.0,8.0,631.0,571.0,0
1,3.0,00:23:51,42931.0,1,0,A,2,防守回抽,,1.0,2.0,6.0,457.0,563.0,1.0,8.0,578.0,336.0,,,,,8.0,603.0,561.0,8.0,536.0,340.0,0
1,4.0,00:23:52,42965.0,1,0,B,2,點扣,1.0,,1.0,8.0,578.0,336.0,2.0,8.0,740.0,544.0,,,,,8.0,563.0,349.0,8.0,626.0,549.0,0
1,5.0,00:23:52,42981.0,1,0,A,2,擋小球,,,2.0,8.0,740.0,544.0,2.0,8.0,727.0,379.0,,,,,8.0,647.0,548.0,8.0,610.0,339.0,0
1,6.0,00:23:53,43006.0,1,0,B,2,勾球,,,2.0,8.0,727.0,379.0,2.0,2.0,431.0,472.0,,,,,8.0,667.0,364.0,8.0,657.0,549.0,0
1,7.0,00:23:54,43038.0,1,0,A,2,挑球,,1.0,2.0,2.0,431.0,472.0,1.0,9.0,558.0,317.0,,,,,7.0,543.0,495.0,8.0,603.0,351.0,0
1,8.0,00:23:56,43089.0,1,0,B,2,長球,1.0,,1.0,9.0,558.0,317.0,1.0,8.0,509.0,567.0,,,,,9.0,569.0,315.0,8.0,613.0,548.0,0
1,9.0,00:23:57,43110.0,1,0,A,2,長球,1.0,,1.0,8.0,509.0,567.0,1.0,9.0,529.0,312.0,,,,,8.0,564.0,582.0,8.0,597.0,333.0,0
1,10.0,00:23:58,43148.0,1,0,B,2,長球,1.0,,1.0,9.0,529.0,312.0,1.0,6.0,417.0,606.0,,,,,9.0,537.0,315.0,8.0,600.0,544.0,0
1,11.0,00:23:59,43175.0,1,0,A,2,切球,1.0,,1.0,6.0,417.0,606.0,1.0,5.0,482.0,381.0,,,,,8.0,506.0,565.0,8.0,578.0,341.0,0
1,12.0,00:24:00,43203.0,1,0,B,2,推球,,1.0,1.0,5.0,482.0,381.0,1.0,5.0,818.0,579.0,,,,,8.0,536.0,380.0,8.0,517.0,576.0,0
1,13.0,00:24:00,43227.0,1,0,A,2,切球,,,1.0,5.0,818.0,579.0,2.0,6.0,773.0,383.0,,,,,8.0,718.0,567.0,8.0,585.0,371.0,0
1,14.0,00:24:01,43251.0,1,0,B,2,勾球,,,2.0,6.0,773.0,383.0,2.0,2.0,477.0,477.0,,,,,8.0,698.0,382.0,8.0,725.0,578.0,0
1,15.0,00:24:02,43278.0,1,0,A,2,放小球,,1.0,2.0,2.0,477.0,477.0,2.0,1.0,467.0,404.0,,,,,8.0,568.0,516.0,8.0,667.0,363.0,0
1,16.0,00:24:03,43305.0,1,0,B,2,勾球,,1.0,2.0,1.0,467.0,404.0,2.0,7.0,741.0,452.0,,,,,7.0,551.0,395.0,8.0,557.0,517.0,0
1,17.0,00:24:04,43329.0,1,0,A,2,推球,,,2.0,7.0,741.0,452.0,1.0,8.0,582.0,345.0,,,,,7.0,673.0,481.0,7.0,553.0,391.0,0
1,18.0,00:24:04,43340.0,1,0,B,2,長球,1.0,,1.0,8.0,582.0,345.0,2.0,9.0,755.0,624.0,,,,,8.0,599.0,375.0,7.0,715.0,474.0,0
1,19.0,00:24:06,43381.0,1,0,A,2,長球,,,2.0,9.0,755.0,624.0,1.0,8.0,674.0,342.0,,,,,8.0,665.0,605.0,8.0,668.0,370.0,0
1,20.0,00:24:07,43410.0,1,0,B,3,切球,,,1.0,8.0,674.0,342.0,2.0,7.0,635.0,417.0,未過網,對手未過網,A,,8.0,683.0,355.0,8.0,693.0,597.0,0
2,1.0,00:24:25,43978.0,2,0,A,1,未知球種,,,2.0,,,,1.0,7.0,635.0,417.0,,,,1.0,8.0,683.0,355.0,8.0,693.0,597.0,0
2,2.0,00:24:26,43999.0,2,0,B,2,殺球,,,1.0,7.0,635.0,417.0,2.0,8.0,528.0,545.0,,,,,9.0,682.0,313.0,8.0,657.0,551.0,0
2,3.0,00:24:27,44014.0,2,0,A,2,防守回抽,,1.0,2.0,8.0,528.0,545.0,1.0,3.0,503.0,310.0,,,,,8.0,628.0,564.0,8.0,675.0,331.0,0
2,4.0,00:24:27,44039.0,2,0,B,2,長球,1.0,,1.0,3.0,503.0,310.0,1.0,9.0,503.0,634.0,,,,,8.0,566.0,326.0,8.0,591.0,563.0,0
2,5.0,00:24:29,44082.0,2,0,A,2,長球,1.0,,1.0,9.0,503.0,634.0,1.0,3.0,514.0,312.0,,,,,9.0,513.0,619.0,8.0,611.0,338.0,0
2,6.0,00:24:30,44113.0,2,0,B,2,點扣,1.0,,1.0,3.0,514.0,312.0,2.0,6.0,417.0,518.0,,,,,8.0,539.0,325.0,8.0,598.0,549.0,0
2,7.0,00:24:31,44137.0,2,0,A,2,擋小球,,1.0,2.0,6.0,417.0,518.0,2.0,7.0,604.0,398.0,,,,,8.0,502.0,552.0,8.0,553.0,327.0,0
2,8.0,00:24:32,44165.0,2,0,B,2,推球,,1.0,2.0,7.0,604.0,398.0,1.0,3.0,852.0,623.0,,,,,8.0,629.0,375.0,8.0,543.0,547.0,0
2,9.0,00:24:33,44198.0,2,0,A,2,挑球,,,1.0,3.0,852.0,623.0,2.0,2.0,781.0,394.0,,,,,8.0,756.0,596.0,8.0,633.0,347.0,0
2,10.0,00:24:34,44225.0,2,0,B,3,勾球,,,2.0,2.0,781.0,394.0,2.0,1.0,483.0,432.0,掛網,對手掛網,A,,8.0,737.0,380.0,8.0,706.0,571.0,0
3,1.0,00:24:53,44809.0,2,1,A,1,發長球,,,2.0,,,,1.0,9.0,603.0,309.0,,,,,8.0,659.0,522.0,8.0,549.0,341.0,0
3,2.0,00:24:55,44869.0,2,1,B,2,長球,1.0,,1.0,9.0,603.0,309.0,1.0,5.0,831.0,587.0,,,,,9.0,602.0,316.0,8.0,643.0,555.0,0
3,3.0,00:24:56,44893.0,2,1,A,2,殺球,,,1.0,5.0,831.0,587.0,2.0,6.0,797.0,350.0,,,,,8.0,707.0,553.0,8.0,657.0,339.0,0
3,4.0,00:24:57,44910.0,2,1,B,2,防守回抽,,,2.0,6.0,797.0,350.0,1.0,9.0,803.0,646.0,,,,,8.0,716.0,356.0,8.0,780.0,578.0,0
3,5.0,00:24:58,44944.0,2,1,A,3,切球,,,1.0,9.0,803.0,646.0,2.0,11.0,870.0,385.0,出界,對手出界,B,,9.0,706.0,618.0,8.0,680.0,344.0,0
4,1.0,00:25:20,45627.0,3,1,B,1,未知球種,,,2.0,,,,2.0,11.0,870.0,385.0,,,,1.0,8.0,706.0,618.0,8.0,680.0,344.0,0
4,2.0,00:25:21,45651.0,3,1,A,2,推球,,1.0,2.0,11.0,870.0,385.0,1.0,9.0,679.0,309.0,,,,,8.0,588.0,530.0,8.0,632.0,355.0,0
4,3.0,00:25:22,45682.0,3,1,B,2,切球,,,1.0,9.0,679.0,309.0,2.0,8.0,770.0,508.0,,,,,8.0,672.0,330.0,8.0,649.0,549.0,0
4,4.0,00:25:23,45705.0,3,1,A,2,推球,,,2.0,8.0,770.0,508.0,1.0,3.0,464.0,312.0,,,,,8.0,689.0,538.0,8.0,691.0,325.0,0
4,5.0,00:25:24,45740.0,3,1,B,3,切球,1.0,,1.0,3.0,464.0,312.0,2.0,1.0,446.0,435.0,掛網,對手掛網,A,,9.0,533.0,319.0,8.0,626.0,546.0,0
5,1.0,00:25:41,46259.0,4,1,A,1,發長球,,,2.0,,,,1.0,9.0,707.0,311.0,,,,,8.0,612.0,516.0,8.0,708.0,351.0,0
5,2.0,00:25:43,46315.0,4,1,B,2,長球,,,1.0,9.0,707.0,311.0,1.0,5.0,857.0,593.0,,,,,9.0,700.0,305.0,8.0,645.0,546.0,0
5,3.0,00:25:44,46343.0,4,1,A,2,長球,,,1.0,5.0,857.0,593.0,1.0,4.0,774.0,315.0,,,,,8.0,791.0,564.0,8.0,694.0,338.0,0
5,4.0,00:25:46,46396.0,4,1,B,2,切球,,,1.0,4.0,774.0,315.0,2.0,7.0,782.0,501.0,,,,,9.0,738.0,316.0,8.0,721.0,544.0,0
5,5.0,00:25:46,46402.0,4,1,A,2,放小球,,,2.0,7.0,782.0,501.0,2.0,7.0,755.0,416.0,,,,,8.0,725.0,523.0,8.0,704.0,334.0,0
5,6.0,00:25:47,46431.0,4,1,B,2,挑球,,,2.0,7.0,755.0,416.0,1.0,9.0,710.0,647.0,,,,,7.0,719.0,394.0,8.0,711.0,513.0,0
