rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
15,9.0,00:17:05,25633.0,8,7,B,2,點扣,1.0,,1.0,9.0,631.0,271.0,2.0,8,604.0,537.0,,,,,8,569.0,284.0,8,585.0,543.0,0
15,10.0,00:17:05,25641.0,8,7,A,3,擋小球,,1.0,2.0,8.0,604.0,537.0,2.0,7,637.0,409.0,掛網,對手掛網,B,,8,686.0,562.0,8,605.0,291.0,0
16,1.0,00:17:50,26751.0,9,7,B,1,發短球,,1.0,2.0,,,,2.0,7,520.0,454.0,,,,,8,646.0,309.0,8,513.0,526.0,0
16,2.0,00:17:50,26763.0,9,7,A,2,推球,,1.0,2.0,7.0,520.0,454.0,2.0,8,686.0,304.0,,,,,7,595.0,452.0,8,612.0,303.0,0
16,3.0,00:17:50,26771.0,9,7,B,2,推球,,1.0,2.0,8.0,686.0,304.0,1.0,8,714.0,486.0,,,,,8,588.0,304.0,7,592.0,452.0,0
16,4.0,00:17:51,26784.0,9,7,A,2,擋小球,,,1.0,8.0,714.0,486.0,2.0,8,721.0,327.0,,,,,8,641.0,496.0,8,602.0,306.0,0
16,5.0,00:17:52,26801.0,9,7,B,2,勾球,,1.0,2.0,8.0,721.0,327.0,2.0,1,476.0,449.0,,,,,8,710.0,324.0,8,737.0,528.0,0
16,6.0,00:17:52,26820.0,9,7,A,2,推球,,1.0,2.0,1.0,476.0,449.0,1.0,5,510.0,275.0,,,,,7,517.0,472.0,8,621.0,312.0,0
16,7.0,00:17:53,26837.0,9,7,B,3,點扣,,,1.0,5.0,510.0,275.0,2.0,7,633.0,398.0,掛網,對手掛網,A,,8,568.0,283.0,8,565.0,498.0,0
17,1.0,00:18:18,27452.0,10,7,A,1,發短球,,1.0,2.0,,,,2.0,7,663.0,350.0,,,,,8,634.0,482.0,8,715.0,294.0,0
17,2.0,00:18:18,27474.0,10,7,B,2,放小球,,,2.0,7.0,663.0,350.0,2.0,2,812.0,443.0,,,,,8,707.0,339.0,8,652.0,482.0,0
17,3.0,00:18:19,27494.0,10,7,A,2,挑球,,,2.0,2.0,812.0,443.0,1.0,4,791.0,255.0,,,,,7,766.0,471.0,8,651.0,320.0,0
17,4.0,00:18:20,27517.0,10,7,B,2,長球,,1.0,1.0,4.0,791.0,255.0,1.0,8,537.0,570.0,,,,,4,750.0,268.0,8,721.0,526.0,0
17,5.0,00:18:21,27545.0,10,7,A,2,點扣,1.0,,1.0,8.0,537.0,570.0,2.0,8,570.0,286.0,,,,,8,557.0,570.0,8,611.0,291.0,0
17,6.0,00:18:22,27555.0,10,7,B,2,防守回挑,,,2.0,8.0,570.0,286.0,1.0,8,586.0,605.0,,,,,8,578.0,286.0,8,528.0,563.0,0
17,7.0,00:18:23,27587.0,10,7,A,2,切球,,,1.0,8.0,586.0,605.0,2.0,5,482.0,335.0,,,,,8,578.0,593.0,8,598.0,298.0,0
17,8.0,00:18:24,27600.0,10,7,B,2,放小球,,,2.0,5.0,482.0,335.0,2.0,1,474.0,434.0,,,,,8,569.0,302.0,8,595.0,588.0,0
17,9.0,00:18:24,27622.0,10,7,A,2,勾球,,1.0,2.0,1.0,474.0,434.0,2.0,7,739.0,347.0,,,,,1,489.0,452.0,5,514.0,310.0,0
17,10.0,00:18:25,27644.0,10,7,B,2,挑球,,1.0,2.0,7.0,739.0,347.0,1.0,3,471.0,624.0,,,,,7,693.0,358.0,8,576.0,499.0,0
17,11.0,00:18:27,27679.0,10,7,A,2,長球,1.0,,1.0,3.0,471.0,624.0,1.0,3,474.0,260.0,,,,,9,503.0,613.0,8,613.0,304.0,0
17,12.0,00:18:28,27715.0,10,7,B,2,切球,,,1.0,3.0,474.0,260.0,2.0,2,783.0,461.0,,,,,3,484.0,259.0,8,588.0,552.0,0
17,13.0,00:18:29,27735.0,10,7,A,2,放小球,,,2.0,2.0,783.0,461.0,2.0,6,808.0,340.0,,,,,8,728.0,492.0,8,569.0,282.0,0
17,14.0,00:18:30,27758.0,10,7,B,2,挑球,,1.0,2.0,6.0,808.0,340.0,1.0,9,505.0,624.0,,,,,8,752.0,329.0,8,707.0,516.0,0
17,15.0,00:18:31,27790.0,10,7,A,2,切球,1.0,,1.0,9.0,505.0,624.0,2.0,5,462.0,315.0,,,,,9,560.0,611.0,8,610.0,298.0,0
17,16.0,00:18:32,27805.0,10,7,B,2,挑球,,,2.0,5.0,462.0,315.0,1.0,5,478.0,575.0,,,,,5,522.0,300.0,8,558.0,588.0,0
17,17.0,00:18:33,27830.0,10,7,A,2,點扣,1.0,,1.0,5.0,478.0,575.0,2.0,8,699.0,305.0,,,,,8,524.0,570.0,8,566.0,296.0,0
17,18.0,00:18:33,27847.0,10,7,B,2,擋小球,,1.0,2.0,8.0,699.0,305.0,2.0,7,526.0,434.0,,,,,8,610.0,297.0,8,564.0,567.0,0
17,19.0,00:18:34,27869.0,10,7,A,3,放小球,,1.0,2.0,7.0,526.0,434.0,2.0,1,466.0,380.0,對手落地致勝,落地致勝,A,,7,591.0,454.0,8,625.0,292.0,0
18,1.0,00:19:19,28987.0,11,7,A,1,發長球,,1.0,2.0,,,,1.0,14,465.0,263.0,,,,,8,649.0,477.0,8,587.0,295.0,0
18,2.0,00:19:20,29023.0,11,7,B,2,切球,,,1.0,14.0,465.0,263.0,2.0,1,477.0,472.0,,,,,3,501.0,264.0,8,618.0,529.0,0
18,3.0,00:19:21,29042.0,11,7,A,2,放小球,,1.0,2.0,1.0,477.0,472.0,2.0,1,457.0,352.0,,,,,8,552.0,502.0,8,567.0,294.0,0
18,4.0,00:19:22,29063.0,11,7,B,2,勾球,,,2.0,1.0,457.0,352.0,2.0,7,689.0,460.0,,,,,1,504.0,346.0,8,581.0,516.0,0
18,5.0,00:19:23,29084.0,11,7,A,2,挑球,,,2.0,7.0,689.0,460.0,1.0,3,492.0,267.0,,,,,8,642.0,482.0,8,601.0,324.0,0
18,6.0,00:19:24,29113.0,11,7,B,2,切球,,,1.0,3.0,492.0,267.0,2.0,2,845.0,462.0,,,,,3,508.0,266.0,8,636.0,530.0,0
18,7.0,00:19:25,29135.0,11,7,A,2,放小球,,,2.0,2.0,845.0,462.0,2.0,2,822.0,346.0,,,,,6,785.0,497.0,8,609.0,293.0,0
18,8.0,00:19:26,29159.0,11,7,B,2,推球,,1.0,2.0,2.0,822.0,346.0,2.0,4,878.0,622.0,,,,,2,767.0,347.0,8,709.0,499.0,0
18,9.0,00:19:27,29187.0,11,7,A,2,長球,,,2.0,4.0,878.0,622.0,1.0,5,514.0,276.0,,,,,9,794.0,626.0,8,674.0,319.0,0
18,10.0,00:19:28,29218.0,11,7,B,2,過渡切球,,,1.0,5.0,514.0,276.0,2.0,2,823.0,458.0,,,,,8,541.0,286.0,8,674.0,550.0,0
18,11.0,00:19:29,29244.0,11,7,A,2,放小球,,,2.0,2.0,823.0,458.0,2.0,2,807.0,349.0,,,,,8,740.0,487.0,8,607.0,303.0,0
18,12.0,00:19:30,29269.0,11,7,B,3,放小球,,1.0,2.0,2.0,807.0,349.0,2.0,2,831.0,398.0,掛網,對手掛網,A,,6,757.0,340.0,8,703.0,498.0,0
19,1.0,00:20:51,31279.0,11,8,A,1,發短球,,1.0,2.0,,,,2.0,7,682.0,358.0,,,,,8,632.0,488.0,8,712.0,297.0,0
19,2.0,00:20:51,31297.0,11,8,B,2,推球,,,2.0,7.0,682.0,358.0,2.0,7,757.0,462.0,,,,,7,704.0,346.0,8,655.0,484.0,0
19,3.0,00:20:52,31306.0,11,8,A,2,推球,,,2.0,7.0,757.0,462.0,1.0,8,731.0,325.0,,,,,8,705.0,487.0,8,687.0,331.0,0
19,4.0,00:20:52,31314.0,11,8,B,2,擋小球,,1.0,1.0,8.0,731.0,325.0,1.0,7,725.0,462.0,,,,,8,636.0,316.0,8,721.0,488.0,0
19,5.0,00:20:53,31328.0,11,8,A,3,推球,,,1.0,7.0,725.0,462.0,2.0,7,693.0,404.0,掛網,對手掛網,B,,8,707.0,495.0,8,653.0,310.0,0
21,1.0,00:21:44,32602.0,11,10,B,1,發短球,,1.0,2.0,,,,2.0,7,624.0,458.0,,,,,8,642.0,318.0,8,522.0,535.0,0
21,2.0,00:21:44,32618.0,11,10,A,2,推球,,,2.0,7.0,624.0,458.0,1.0,8,665.0,311.0,,,,,7,570.0,457.0,8,615.0,314.0,0
21,3.0,00:21:45,32628.0,11,10,B,2,擋小球,1.0,,1.0,8.0,665.0,311.0,2.0,7,686.0,456.0,,,,,8,590.0,307.0,7,593.0,470.0,0
21,4.0,00:21:45,32638.0,11,10,A,2,放小球,,,2.0,7.0,686.0,456.0,2.0,7,755.0,351.0,,,,,8,678.0,522.0,8,602.0,295.0,0
21,5.0,00:21:46,32656.0,11,10,B,2,挑球,,1.0,2.0,7.0,755.0,351.0,1.0,8,494.0,602.0,,,,,8,718.0,319.0,8,668.0,516.0,0
21,6.0,00:21:47,32683.0,11,10,A,2,切球,1.0,,1.0,8.0,494.0,602.0,2.0,1,495.0,345.0,,,,,8,595.0,576.0,8,602.0,297.0,0
21,7.0,00:21:48,32701.0,11,10,B,2,放小球,,,2.0,1.0,495.0,345.0,2.0,1,481.0,440.0,,,,,5,506.0,324.0,8,563.0,571.0,0
21,8.0,00:21:48,32723.0,11,10,A,2,放小球,,1.0,2.0,1.0,481.0,440.0,2.0,1,483.0,368.0,,,,,1,498.0,453.0,8,575.0,315.0,0
21,9.0,00:21:49,32745.0,11,10,B,2,挑球,,,2.0,1.0,483.0,368.0,1.0,3,476.0,627.0,,,,,1,516.0,349.0,8,546.0,483.0,0
21,10.0,00:21:51,32783.0,11,10,A,2,長球,1.0,,1.0,3.0,476.0,627.0,1.0,9,706.0,264.0,,,,,9,498.0,617.0,8,590.0,308.0,0
21,11.0,00:21:52,32816.0,11,10,B,2,點扣,1.0,,1.0,9.0,706.0,264.0,2.0,5,472.0,556.0,,,,,9,674.0,263.0,8,667.0,566.0,0
21,12.0,00:21:53,32827.0,11,10,A,2,擋小球,,1.0,2.0,5.0,472.0,556.0,2.0,5,489.0,338.0,,,,,8,698.0,560.0,9,670.0,264.0,0
21,13.0,00:21:54,32851.0,11,10,B,2,放小球,,,2.0,5.0,489.0,338.0,2.0,7,621.0,447.0,,,,,5,524.0,330.0,8,590.0,522.0,0
21,14.0,00:21:54,32866.0,11,10,A,2,推球,,,2.0,7.0,621.0,447.0,1.0,8,536.0,320.0,,,,,8,567.0,482.0,8,535.0,323.0,0
21,15.0,00:21:55,32875.0,11,10,B,2,推球,,,1.0,8.0,536.0,320.0,1.0,8,641.0,507.0,,,,,8,564.0,319.0,8,581.0,486.0,0
21,16.0,00:21:55,32885.0,11,10,A,2,推球,,,1.0,8.0,641.0,507.0,1.0,8,543.0,313.0,,,,,8,637.0,523.0,8,570.0,314.0,0
21,17.0,00:21:55,32896.0,11,10,B,2,擋小球,,,1.0,8.0,543.0,313.0,2.0,1,505.0,457.0,,,,,8,577.0,310.0,8,634.0,528.0,0
21,18.0,00:21:56,32913.0,11,10,A,2,放小球,,1.0,2.0,1.0,505.0,457.0,2.0,7,554.0,353.0,,,,,8,560.0,498.0,8,575.0,300.0,0
21,19.0,00:21:57,32937.0,11,10,B,2,挑球,,,2.0,7.0,554.0,353.0,1.0,9,786.0,621.0,,,,,7,584.0,343.0,8,613.0,500.0,0
21,20.0,00:21:58,32969.0,11,10,A,2,點扣,,,1.0,9.0,786.0,621.0,2.0,8,648.0,297.0,,,,,9,679.0,632.0,8,621.0,309.0,0
21,21.0,00:21:59,32978.0,11,10,B,2,擋小球,,1.0,2.0,8.0,648.0,297.0,2.0,7,539.0,471.0,,,,,8,595.0,301.0,9,741.0,652.0,0
21,22.0,00:22:00,33001.0,11,10,A,2,挑球,,1.0,2.0,7.0,539.0,471.0,1.0,9,660.0,259.0,,,,,8,581.0,498.0,8,599.0,305.0,0
21,23.0,00:22:01,33034.0,11,10,B,2,點扣,1.0,,1.0,9.0,660.0,259.0,2.0,5,478.0,544.0,,,,,9,641.0,262.0,8,682.0,533.0,0
21,24.0,00:22:01,33045.0,11,10,A,2,擋小球,,1.0,2.0,5.0,478.0,544.0,2.0,1,467.0,345.0,,,,,8,705.0,542.0,9,627.0,269.0,0
21,25.0,00:22:02,33068.0,11,10,B,2,勾球,,,2.0,1.0,467.0,345.0,2.0,2,802.0,444.0,,,,,5,506.0,333.0,8,594.0,517.0,0
21,26.0,00:22:03,33091.0,11,10,A,2,挑球,,,2.0,2.0,802.0,444.0,1.0,4,745.0,260.0,,,,,7,742.0,469.0,8,626.0,317.0,0
21,27.0,00:22:04,33120.0,11,10,B,2,長球,1.0,,1.0,4.0,745.0,260.0,1.0,9,563.0,629.0,,,,,9,700.0,265.0,8,727.0,533.0,0
21,28.0,00:22:05,33148.0,11,10,A,2,長球,1.0,,1.0,9.0,563.0,629.0,1.0,4,748.0,257.0,,,,,9,590.0,615.0,8,644.0,280.0,0
21,29.0,00:22:07,33178.0,11,10,B,2,點扣,1.0,,1.0,4.0,748.0,257.0,2.0,6,826.0,545.0,,,,,8,695.0,272.0,8,655.0,571.0,0
21,30.0,00:22:07,33189.0,11,10,A,2,防守回挑,,,2.0,6.0,826.0,545.0,1.0,8,744.0,275.0,,,,,8,742.0,544.0,9,710.0,269.0,0
21,31.0,00:22:08,33208.0,11,10,B,2,切球,1.0,,1.0,8.0,744.0,275.0,2.0,2,815.0,457.0,,,,,8,702.0,286.0,8,725.0,546.0,0
21,32.0,00:22:09,33228.0,11,10,A,2,挑球,,,2.0,2.0,815.0,457.0,1.0,4,780.0,268.0,,,,,6,786.0,486.0,8,666.0,298.0,0
21,33.0,00:22:10,33251.0,11,10,B,2,切球,1.0,,1.0,4.0,780.0,268.0,2.0,1,505.0,463.0,,,,,8,721.0,285.0,8,766.0,520.0,0
21,34.0,00:22:10,33272.0,11,10,A,3,放小球,,1.0,2.0,1.0,505.0,463.0,2.0,16,417.0,376.0,未過網,對手未過網,B,,8,517.0,496.0,8,692.0,281.0,0
22,1.0,00:22:51,34286.0,12,10,B,1,發短球,,1.0,2.0,,,,2.0,2,815.0,444.0,,,,,8,622.0,319.0,8,708.0,533.0,0
22,2.0,00:22:52,34304.0,12,10,A,3,放小球,,,2.0,2.0,815.0,444.0,2.0,2,809.0,391.0,對手落地致勝,落地致勝,A,,7,749.0,464.0,8,634.0,314.0,0
23,1.0,00:23:37,35429.0,13,10,A,1,發短球,,1.0,2.0,,,,2.0,7,561.0,345.0,,,,,8,654.0,482.0,8,591.0,299.0,0
23,2.0,00:23:38,35450.0,13,10,B,2,挑球,,,2.0,7.0,561.0,345.0,1.0,3,406.0,616.0,,,,,8,603.0,335.0,8,627.0,485.0,0
23,3.0,00:23:39,35477.0,13,10,A,2,點扣,1.0,,1.0,3.0,406.0,616.0,2.0,5,480.0,287.0,,,,,8,558.0,586.0,8,590.0,296.0,0
23,4.0,00:23:39,35488.0,13,10,B,2,擋小球,,,2.0,5.0,480.0,287.0,2.0,1,456.0,450.0,,,,,8,537.0,302.0,8,547.0,592.0,0
23,5.0,00:23:40,35508.0,13,10,A,2,挑球,,1.0,2.0,1.0,456.0,450.0,1.0,3,526.0,259.0,,,,,8,512.0,478.0,8,549.0,292.0,0
23,6.0,00:23:41,35536.0,13,10,B,2,切球,,,1.0,3.0,526.0,259.0,2.0,1,463.0,466.0,,,,,9,545.0,264.0,8,635.0,536.0,0
23,7.0,00:23:42,35554.0,13,10,A,2,放小球,,1.0,2.0,1.0,463.0,466.0,2.0,1,473.0,347.0,,,,,8,523.0,499.0,8,593.0,280.0,0
23,8.0,00:23:43,35577.0,13,10,B,3,推球,,,2.0,1.0,473.0,347.0,2.0,13,398.0,667.0,出界,對手出界,A,,5,515.0,336.0,8,561.0,491.0,0
24,1.0,00:24:05,36132.0,13,11,A,1,發短球,,1.0,2.0,,,,2.0,7,660.0,345.0,,,,,8,629.0,488.0,8,710.0,289.0,0
24,2.0,00:24:06,36151.0,13,11,B,2,放小球,,,2.0,7.0,660.0,345.0,2.0,7,645.0,443.0,,,,,8,698.0,340.0,8,679.0,489.0,0
24,3.0,00:24:06,36168.0,13,11,A,2,挑球,,1.0,2.0,7.0,645.0,443.0,1.0,9,681.0,263.0,,,,,8,681.0,485.0,8,632.0,315.0,0
24,4.0,00:24:07,36195.0,13,11,B,2,點扣,1.0,,1.0,9.0,681.0,263.0,2.0,6,855.0,555.0,,,,,9,670.0,266.0,8,704.0,531.0,0
24,5.0,00:24:08,36207.0,13,11,A,2,擋小球,,,2.0,6.0,855.0,555.0,2.0,6,790.0,335.0,,,,,8,715.0,563.0,9,660.0,262.0,0
24,6.0,00:24:09,36230.0,13,11,B,2,勾球,,1.0,2.0,6.0,790.0,335.0,2.0,7,528.0,447.0,,,,,8,735.0,326.0,8,790.0,542.0,0
24,7.0,00:24:10,36251.0,13,11,A,3,挑球,,1.0,2.0,7.0,528.0,447.0,2.0,13,780.0,241.0,出界,對手出界,B,,8,575.0,482.0,8,651.0,300.0,0
25,1.0,00:24:38,36969.0,14,11,B,1,發短球,,1.0,2.0,,,,2.0,7,599.0,454.0,,,,,8,645.0,313.0,8,513.0,533.0,0
25,2.0,00:24:39,36984.0,14,11,A,2,放小球,,,2.0,7.0,599.0,454.0,2.0,7,575.0,350.0,,,,,7,558.0,463.0,8,611.0,312.0,0
25,3.0,00:24:40,37001.0,14,11,B,2,勾球,,,2.0,7.0,575.0,350.0,2.0,7,763.0,428.0,,,,,8,596.0,328.0,8,634.0,494.0,0
25,4.0,00:24:40,37015.0,14,11,A,2,勾球,,,2.0,7.0,763.0,428.0,2.0,1,494.0,354.0,,,,,7,741.0,458.0,8,608.0,317.0,0
25,5.0,00:24:41,37036.0,14,11,B,2,挑球,,,2.0,1.0,494.0,354.0,1.0,5,469.0,588.0,,,,,7,545.0,346.0,8,635.0,481.0,0
25,6.0,00:24:42,37062.0,14,11,A,2,點扣,1.0,,1.0,5.0,469.0,588.0,2.0,8,626.0,293.0,,,,,8,545.0,581.0,8,592.0,304.0,0
25,7.0,00:24:42,37072.0,14,11,B,2,擋小球,,1.0,2.0,8.0,626.0,293.0,1.0,7,594.0,447.0,,,,,8,565.0,287.0,9,521.0,612.0,0
25,8.0,00:24:43,37092.0,14,11,A,2,推球,,,1.0,7.0,594.0,447.0,2.0,5,487.0,279.0,,,,,8,574.0,502.0,8,580.0,285.0,0
25,9.0,00:24:44,37105.0,14,11,B,2,推球,,,2.0,5.0,487.0,279.0,1.0,1,483.0,469.0,,,,,8,582.0,291.0,8,587.0,496.0,0
25,10.0,00:24:44,37116.0,14,11,A,2,推球,1.0,,1.0,1.0,483.0,469.0,1.0,8,542.0,305.0,,,,,8,554.0,539.0,5,518.0,294.0,0
25,11.0,00:24:45,37128.0,14,11,B,2,擋小球,,,1.0,8.0,542.0,305.0,2.0,1,464.0,455.0,,,,,8,561.0,308.0,8,615.0,538.0,0
25,12.0,00:24:45,37147.0,14,11,A,2,放小球,,1.0,2.0,1.0,464.0,455.0,2.0,7,593.0,354.0,,,,,8,518.0,484.0,8,579.0,313.0,0
25,13.0,00:24:46,37169.0,14,11,B,2,放小球,,1.0,2.0,7.0,593.0,354.0,2.0,1,455.0,443.0,,,,,7,563.0,342.0,8,611.0,506.0,0
25,14.0,00:24:47,37189.0,14,11,A,2,挑球,,1.0,2.0,1.0,455.0,443.0,1.0,9,573.0,261.0,,,,,1,487.0,448.0,8,571.0,340.0,0
25,15.0,00:24:48,37218.0,14,11,B,2,切球,,,1.0,9.0,573.0,261.0,2.0,7,554.0,466.0,,,,,9,606.0,264.0,8,630.0,514.0,0
25,16.0,00:24:49,37235.0,14,11,A,2,挑球,,1.0,2.0,7.0,554.0,466.0,1.0,4,751.0,258.0,,,,,8,608.0,505.0,9,603.0,267.0,0
25,17.0,00:24:50,37266.0,14,11,B,2,切球,1.0,,1.0,4.0,751.0,258.0,2.0,1,466.0,458.0,,,,,9,706.0,269.0,8,707.0,548.0,0
25,18.0,00:24:51,37287.0,14,11,A,2,放小球,,1.0,2.0,1.0,466.0,458.0,2.0,5,469.0,334.0,,,,,8,513.0,495.0,8,684.0,276.0,0
25,19.0,00:24:52,37308.0,14,11,B,2,放小球,,,2.0,5.0,469.0,334.0,2.0,7,633.0,453.0,,,,,5,500.0,324.0,8,583.0,517.0,0
25,20.0,00:24:53,37329.0,14,11,A,2,放小球,,,2.0,7.0,633.0,453.0,2.0,2,781.0,345.0,,,,,8,571.0,479.0,8,581.0,311.0,0
25,21.0,00:24:54,37352.0,14,11,B,2,放小球,,1.0,2.0,2.0,781.0,345.0,2.0,7,688.0,441.0,,,,,7,720.0,341.0,8,652.0,507.0,0
25,22.0,00:24:54,37371.0,14,11,A,2,放小球,,,2.0,7.0,688.0,441.0,2.0,2,810.0,348.0,,,,,8,696.0,486.0,8,665.0,325.0,0
25,23.0,00:24:55,37395.0,14,11,B,2,挑球,,1.0,2.0,2.0,810.0,348.0,1.0,3,478.0,623.0,,,,,7,744.0,351.0,8,690.0,501.0,0
25,24.0,00:24:57,37426.0,14,11,A,2,長球,1.0,,1.0,3.0,478.0,623.0,1.0,9,576.0,271.0,,,,,8,558.0,596.0,8,608.0,299.0,0
25,25.0,00:24:57,37444.0,14,11,B,2,切球,,,1.0,9.0,576.0,271.0,2.0,7,555.0,446.0,,,,,8,578.0,290.0,9,506.0,614.0,0
25,26.0,00:24:58,37465.0,14,11,A,2,挑球,,1.0,2.0,7.0,555.0,446.0,1.0,9,610.0,260.0,,,,,8,566.0,483.0,8,572.0,298.0,0
25,27.0,00:25:00,37516.0,14,11,B,2,殺球,,,1.0,9.0,610.0,260.0,2.0,5,473.0,556.0,,,,,9,610.0,263.0,8,676.0,544.0,0
25,28.0,00:25:01,37525.0,14,11,A,2,擋小球,,1.0,2.0,5.0,473.0,556.0,2.0,5,468.0,336.0,,,,,8,693.0,544.0,8,584.0,280.0,0
25,29.0,00:25:01,37545.0,14,11,B,2,勾球,,,2.0,5.0,468.0,336.0,2.0,7,713.0,458.0,,,,,5,518.0,331.0,8,620.0,532.0,0
25,30.0,00:25:02,37558.0,14,11,A,2,放小球,,,2.0,7.0,713.0,458.0,2.0,6,776.0,329.0,,,,,8,562.0,514.0,8,538.0,331.0,0
25,31.0,00:25:03,37576.0,14,11,B,2,挑球,,1.0,2.0,6.0,776.0,329.0,1.0,8,532.0,603.0,,,,,8,725.0,321.0,8,687.0,503.0,0
25,32.0,00:25:04,37603.0,14,11,A,2,長球,1.0,,1.0,8.0,532.0,603.0,1.0,9,715.0,261.0,,,,,8,592.0,566.0,8,622.0,301.0,0
25,33.0,00:25:05,37641.0,14,11,B,2,長球,1.0,,1.0,9.0,715.0,261.0,1.0,9,497.0,615.0,,,,,9,709.0,264.0,8,683.0,537.0,0
25,34.0,00:25:06,37671.0,14,11,A,2,點扣,1.0,,1.0,9.0,497.0,615.0,2.0,8,721.0,301.0,,,,,8,517.0,598.0,8,629.0,293.0,0
25,35.0,00:25:07,37683.0,14,11,B,2,防守回挑,,1.0,2.0,8.0,721.0,301.0,1.0,8,613.0,598.0,,,,,8,580.0,296.0,8,525.0,592.0,0
25,36.0,00:25:08,37712.0,14,11,A,3,點扣,1.0,,1.0,8.0,613.0,598.0,2.0,6,815.0,280.0,對手落地致勝,落地致勝,A,,8,610.0,602.0,8,606.0,296.0,0
26,1.0,00:26:02,39056.0,15,11,A,1,發短球,,1.0,2.0,,,,2.0,7,571.0,342.0,,,,,8,652.0,480.0,8,586.0,298.0,0
26,2.0,00:26:03,39080.0,15,11,B,2,放小球,,,2.0,7.0,571.0,342.0,2.0,1,460.0,453.0,,,,,8,577.0,327.0,8,659.0,487.0,0
26,3.0,00:26:04,39103.0,15,11,A,2,挑球,,1.0,2.0,1.0,460.0,453.0,1.0,3,482.0,257.0,,,,,1,497.0,469.0,8,574.0,318.0,0
26,4.0,00:26:05,39130.0,15,11,B,2,點扣,,,1.0,3.0,482.0,257.0,2.0,5,447.0,534.0,,,,,3,517.0,258.0,8,609.0,530.0,0
26,5.0,00:26:05,39141.0,15,11,A,2,擋小球,,1.0,2.0,5.0,447.0,534.0,1.0,5,464.0,340.0,,,,,8,629.0,526.0,3,527.0,266.0,0
26,6.0,00:26:06,39161.0,15,11,B,2,撲球,,,1.0,5.0,464.0,340.0,2.0,7,587.0,466.0,,,,,1,512.0,344.0,8,617.0,532.0,0
26,7.0,00:26:06,39170.0,15,11,A,3,推球,,,2.0,7.0,587.0,466.0,2.0,3,540.0,253.0,對手落地致勝,落地致勝,A,,8,610.0,541.0,5,520.0,341.0,0
27,1.0,00:26:36,39903.0,15,12,A,1,發短球,,1.0,2.0,,,,2.0,7,678.0,352.0,,,,,8,629.0,489.0,8,709.0,295.0,0
27,2.0,00:26:37,39928.0,15,12,B,2,挑球,,,2.0,7.0,678.0,352.0,1.0,3,456.0,626.0,,,,,8,698.0,326.0,8,693.0,496.0,0
27,3.0,00:26:38,39954.0,15,12,A,2,切球,1.0,,1.0,3.0,456.0,626.0,2.0,7,732.0,342.0,,,,,8,570.0,581.0,8,611.0,300.0,0
27,4.0,00:26:38,39969.0,15,12,B,2,放小球,,1.0,2.0,7.0,732.0,342.0,1.0,7,727.0,465.0,,,,,8,620.0,302.0,8,551.0,602.0,0
27,5.0,00:26:39,39990.0,15,12,A,2,推球,,,1.0,7.0,727.0,465.0,2.0,6,754.0,288.0,,,,,8,699.0,480.0,8,652.0,304.0,0
27,6.0,00:26:40,40001.0,15,12,B,2,挑球,,1.0,2.0,6.0,754.0,288.0,1.0,8,556.0,595.0,,,,,8,608.0,288.0,8,719.0,474.0,0
27,7.0,00:26:41,40030.0,15,12,A,2,長球,1.0,,1.0,8.0,556.0,595.0,1.0,9,694.0,256.0,,,,,8,612.0,561.0,8,618.0,296.0,0
27,8.0,00:26:42,40071.0,15,12,B,2,切球,1.0,,1.0,9.0,694.0,256.0,2.0,6,840.0,483.0,,,,,9,694.0,257.0,8,683.0,551.0,0
27,9.0,00:26:43,40089.0,15,12,A,2,挑球,,,2.0,6.0,840.0,483.0,1.0,5,520.0,273.0,,,,,6,795.0,509.0,8,687.0,283.0,0
27,10.0,00:26:44,40116.0,15,12,B,2,切球,,,1.0,5.0,520.0,273.0,2.0,1,472.0,462.0,,,,,5,535.0,274.0,8,684.0,513.0,0
27,11.0,00:26:45,40134.0,15,12,A,2,挑球,,1.0,2.0,1.0,472.0,462.0,1.0,3,480.0,267.0,,,,,8,537.0,481.0,8,555.0,290.0,0
27,12.0,00:26:46,40161.0,15,12,B,2,切球,,,1.0,3.0,480.0,267.0,2.0,1,469.0,468.0,,,,,5,518.0,274.0,8,632.0,536.0,0
27,13.0,00:26:47,40181.0,15,12,A,3,挑球,,1.0,2.0,1.0,469.0,468.0,2.0,14,457.0,264.0,出界,對手出界,B,,8,509.0,501.0,8,553.0,295.0,0
28,1.0,00:27:28,41209.0,16,12,B,1,發短球,,1.0,2.0,,,,2.0,7,773.0,462.0,,,,,8,625.0,317.0,8,713.0,531.0,0
28,2.0,00:27:28,41224.0,16,12,A,2,推球,,,2.0,7.0,773.0,462.0,1.0,6,793.0,284.0,,,,,7,672.0,454.0,8,620.0,319.0,0
28,3.0,00:27:29,41241.0,16,12,B,2,過渡切球,,1.0,1.0,6.0,793.0,284.0,2.0,2,814.0,453.0,,,,,6,755.0,291.0,8,727.0,492.0,0
28,4.0,00:27:30,41258.0,16,12,A,2,挑球,,,2.0,2.0,814.0,453.0,1.0,9,543.0,263.0,,,,,8,782.0,494.0,8,673.0,298.0,0
